Top DEVCoin (DEV) addresses as of block 409105

Address	Amount	Last deposit block	Last deposit timestamp	Last withdrawal block	Last withdrawal timestamp
LNobCkrKoebo7wtgUGW26PDi3CJWT9Scs7	1076.61669891	32114	2017-10-31 19:29:04	-	-
LLWhSvuAwiSKU5UTpRfo89yEZ4sim1Q4gi	1069.38814131	409050	2018-09-18 13:11:01	404724	2018-09-15 08:11:53
LTz44UL6pQMNBCNCVr9xuFv1bkPj4CR7Ah	1064.65028692	166585	2018-01-29 05:08:16	166585	2018-01-29 05:08:16
LUfMqizqkJSj1bt4c6QMzceKkCvUDHkydH	1060.7	408706	2018-09-18 07:04:29	408706	2018-09-18 07:04:29
LUzrXXnuig2iau7yKn6gDajfyi9MFXR5Mw	1054.61337152	409023	2018-09-18 12:38:44	297591	2018-06-09 01:36:52
LWz7q2vL3vRt74fqQUdSjGpRowjSboMCkg	1052.25540037	408857	2018-09-18 09:43:31	-	-
LaP7SY4Z3xdkawcyQM4Riv6izse5hoiMGy	1044.8	407008	2018-09-17 00:56:16	407008	2018-09-17 00:56:16
LbLFvc6DY6w6svgw6nQTW5rAQSj327bvqv	1044.10130452	405728	2018-09-16 01:52:31	405728	2018-09-16 01:52:31
LQY46HKWQVy5NYnL87jdBkpYertxbvtwrv	1038.14597524	408908	2018-09-18 10:38:06	282601	2018-05-28 01:49:09
LNCLzxPr8GGJGf6G2CJQih4qrKd7kxTCMo	1033.41213363	347258	2018-08-03 16:50:29	347258	2018-08-03 16:50:29
LeBfqLTmx9ex9JzsK2jTJenoCcFHnab9ix	1028.0	408419	2018-09-18 01:57:37	408419	2018-09-18 01:57:37
LXXsYUUpMHQBizfvDo2jC8gxLriSKrpQFH	1027.00001721	174944	2018-02-04 08:09:52	174944	2018-02-04 08:09:52
LNPZnURa67PidZVx4g1NKKfdCwzSVweum4	1022.4	408315	2018-09-18 00:09:48	408315	2018-09-18 00:09:48
LgKr3EBojmuVoc86hPSqLofzrhnPA9DJXP	1021.4	406471	2018-09-16 15:24:43	406471	2018-09-16 15:24:43
LiKqCVtDAXdbrna31TzQVksU3D7KZbmc53	1018.98764166	395619	2018-09-08 14:35:00	395619	2018-09-08 14:35:00
DEVhXHjCgmQHcEksXLqrDL3jXADev3jz48	1017.42946346	409023	2018-09-18 12:38:44	401879	2018-09-13 05:46:33
LUsiD6xGSdW2pma1vA4va1bB4CAWeN1WkG	1017.0663234	407101	2018-09-17 02:31:42	407101	2018-09-17 02:31:42
LfV9aLggWzvTcgSniHo252jDs5c5te77tp	1015.97479081	299558	2018-06-29 04:43:14	-	-
LP72swwYRuqoL8LTsbqr1VUSLA3RdctmEq	1014.40001047	295907	2018-06-07 17:22:50	295907	2018-06-07 17:22:50
LdjuQBGtLEVNfzD3jSnuir7FDbAKPZ6H7t	1013.7863162	407361	2018-09-17 07:11:35	407361	2018-09-17 07:11:35
LLC37mmisAUB5RvSJvz5A1cFsrQzriuwiK	1010.67270877	408280	2018-09-17 23:37:12	408280	2018-09-17 23:37:12
LYC9gccQRhcN3PsgSpCzvnBHJs5ByLzuJS	1005.0	407457	2018-09-17 08:45:07	407674	2018-09-17 12:42:23
LKPUPzLae1ZJp4zxo881RfD5rz43BdnncN	1004.94231792	189538	2018-02-24 05:18:23	-	-
LdzpCfpEQsa6Mt1KwAojQBbz29PypYdhiK	1002.76779848	404649	2018-09-15 06:50:21	404649	2018-09-15 06:50:21
Ldk1L9KbAKKKTJe3rhFmvkRjjM7Jyb1nN6	1000.8	405290	2018-09-15 18:16:48	404643	2018-09-15 06:43:12
LNyCsTGGAHcw5Em133DvKuwyp1ZKLcTHKR	996.20897997	406666	2018-09-16 18:45:24	364087	2018-08-16 06:42:26
LSbL1t5HxnXaFP4juLAj7oHVUUzZxePZ3Z	994.22729648	299424	2018-06-10 15:09:01	270117	2018-05-17 22:38:07
LYEVm2ZHqcrzQtFmSiBWcEQmqyWJzvYZH1	989.34003889	203962	2018-03-14 04:21:36	173732	2018-02-03 10:50:24
LWAvqeXDCb9i5tkw1S78Vtf8BiKsaPoeiM	979.7	406007	2018-09-16 07:00:32	406007	2018-09-16 07:00:32
LMAxmXTy9m7PxXme4zpBL79F2vJ1fdgdqR	974.73227461	409023	2018-09-18 12:38:44	409018	2018-09-18 12:32:37
LbMUagVNSWEphqrHGNaENnAxcdBqqRpKKA	974.56200019	408755	2018-09-18 07:56:17	408755	2018-09-18 07:56:17
LeQWX8LYaq7y5gZjJTDY9k5jZaAUs99MV2	973.07112938	375322	2018-08-24 14:07:47	375322	2018-08-24 14:07:47
LhPqfbsuL86JA7cwXowKdhMJcXDtqmPfCh	970.66096338	407108	2018-09-17 02:43:27	407108	2018-09-17 02:43:27
LQbBxNb8LGw3znUPsdTXSFGcknjSMQz7Mo	960.0	219383	2018-03-31 15:20:28	-	-
LhK4bCwWjeHYocGKUMSuw2JWQFerkgBosJ	956.1324051	409023	2018-09-18 12:38:44	-	-
LUKAdfbFs78sRDE6dpwBNDZzdW6tbrkUuA	953.83724368	400822	2018-09-12 11:05:58	400822	2018-09-12 11:05:58
Lhsv3NSuQSX7Ehjf8M2aJYh4wPBMUrVqRs	951.93366712	408149	2018-09-17 21:10:40	408149	2018-09-17 21:10:40
LQC8zPQmpDNAdw5hdALxLUcUHVAiRBnq6v	949.25385899	408135	2018-09-17 20:50:53	408135	2018-09-17 20:50:53
LX2CE7fS9411iDWrWPn72qLiFXG7k1b1Zm	942.29625439	407453	2018-09-17 08:42:17	407453	2018-09-17 08:42:17
LQCFoohKT46dmWvb4ANLs3bzVfxv6AmKSE	936.12995162	173527	2018-02-03 07:11:28	173527	2018-02-03 07:11:28
LXbTCVnAok31MC2QFuFD28DpnAMt8hanX7	931.90395362	408335	2018-09-18 00:35:13	408335	2018-09-18 00:35:13
LPuhSmVAQhhuRSvt4v9izWH6cXuNSZkpeQ	931.0766896	408328	2018-09-18 00:28:15	408328	2018-09-18 00:28:15
LbiFL2XvvFvZAMDTjbZap39DTMeSNwiJVh	922.30130117	132574	2018-01-04 17:47:28	132574	2018-01-04 17:47:28
LTHJkPSRcdqosBBhy3DCL3NRr6VsGNi5iy	917.02907366	336871	2018-07-27 00:11:49	336871	2018-07-27 00:11:49
LR6GTG2UFmJHwvg8wy5pVku13XRihqUBhk	915.45583496	401347	2018-09-12 20:24:01	401347	2018-09-12 20:24:01
LfnsDzR45AyU41Ay5FvvsY6dtb1mBYFVY4	914.04023319	406261	2018-09-16 11:35:41	406261	2018-09-16 11:35:41
LcWh5oyLtJDXmwHJJ3ahWFy8G6zw9YeQhx	911.61263146	406528	2018-09-16 16:19:09	404046	2018-09-14 20:14:29
Lg2DX4mwz7tMVJDry95U87bh2KTKqyQE1B	909.71029017	384043	2018-08-31 01:29:28	-	-
LTZ2Tq1DMkr6wacjvNwsmiNJpXcpkwyYqe	909.11440504	408039	2018-09-17 19:18:00	408039	2018-09-17 19:18:00
LUm46kv73nCadjwwkxqGpuV42S95evD31S	907.83718619	406476	2018-09-16 15:28:00	406476	2018-09-16 15:28:00
LZ3hkYeaGNAihXwyx4e7aruzf9ASkAKgzX	903.154	403781	2018-09-14 15:29:35	395165	2018-09-08 06:41:53
LcbSTTigeYtsMFWt5Cca6iuYRheDKNQEtd	903.08026492	206398	2018-03-17 07:09:18	206398	2018-03-17 07:09:18
LRJEmKToZeKuw6PrNDMtfVKSVP9pnqhdku	902.4799	404736	2018-09-15 08:22:30	404736	2018-09-15 08:22:30
LRZ6TRBvtUdLGcvzrHamfpwnMbNqE7Qbyd	897.95	375375	2018-08-24 15:00:55	328985	2018-07-21 04:07:56
LVawdG8vmw9zr7rpuNEfMeqdNXb5TKfthP	896.00521739	409092	2018-09-18 13:54:07	409092	2018-09-18 13:54:07
LaWNEauo1o56HPDkAGVxJdrdCnAqKbhaw5	891.22119232	406648	2018-09-16 18:36:41	406648	2018-09-16 18:36:41
LaZp9S4cA2oSjSBz6qWvW7E5JHUDRTyo5p	891.14028443	404468	2018-09-15 03:31:53	404468	2018-09-15 03:31:53
LPhUWx1oZaM2A7QJ4PDAJo8wiXXXzJkrnM	886.82	406311	2018-09-16 12:30:35	406311	2018-09-16 12:30:35
LWRqtevzWoF6ZYbnBRFsBFXb5tk9dtExzg	886.02049425	407872	2018-09-17 16:19:09	407872	2018-09-17 16:19:09
LYeYgPZ41eF61oxqvQrFkhtVXXXKvCjVXW	885.2932897	255013	2018-05-04 23:46:40	255013	2018-05-04 23:46:40
LZWZsjEKV4AatB9PqZ8LQsxP3jYaWFY3cN	884.01401021	386064	2018-09-01 13:21:18	386064	2018-09-01 13:21:18
LWFaGBum7pcmiKSEPzkK3D4vQXC2FqdYqF	877.0951846	405119	2018-09-15 15:17:18	405119	2018-09-15 15:17:18
LbSsnsxdgvmzdnAfzpH9997p8SBn1wABSG	876.32113626	407588	2018-09-17 11:07:41	407588	2018-09-17 11:07:41
LT12FsMkJ4gYeA12UfA1XecATwcwCgveyq	874.3	298168	2018-06-09 13:48:27	298168	2018-06-09 13:48:27
LYqfNeuM5QLmCbzGvCQ3HCi31pgncag1rG	874.22903658	409023	2018-09-18 12:38:44	406927	2018-09-16 23:26:04
LXBWf3LKUrX86TngCC5a2CuZETnBeHmiH4	874.1014913	408963	2018-09-18 11:42:20	408963	2018-09-18 11:42:20
LKKepBsi74nRbjL8LCWdTWtZnCWAxEeKJk	860.690617	334322	2018-07-25 03:09:10	-	-
LKEn43jspsdo8TErQ23H5ETHWsjmYGAFXb	859.67740476	408592	2018-09-18 05:07:39	408592	2018-09-18 05:07:39
LQVBTAeP3Su5RKJWE6wnWqw6mYMhb8heZC	850.62745037	405538	2018-09-15 22:35:01	405538	2018-09-15 22:35:01
LWXys6vcPZXxnmSqHLR4v9Xz4xT1SVD4j6	850.3	408167	2018-09-17 21:29:55	408167	2018-09-17 21:29:55
LcdCZsS7V6vAWzVJ7YJyvV74ZBZwkjxLCS	848.88675104	408857	2018-09-18 09:43:31	-	-
Lhfe7i6KkpHF87TLvS5sk1TVBZjqNxeq1K	847.8438117	407419	2018-09-17 08:15:52	407419	2018-09-17 08:15:52
LawaaAPVV6BT85iknDdsA2NeLbh8ucW9dj	844.22676788	408704	2018-09-18 07:02:24	408704	2018-09-18 07:02:24
LNgtzDuGNZysYqiAAaXMiDy895Qo3K6DWk	842.99591296	406144	2018-09-16 09:28:57	406144	2018-09-16 09:28:57
LPTsx3vb3WzyczzLenCy7YZvvAoJTYTW3h	834.58960228	405517	2018-09-15 22:14:00	260206	2018-05-09 11:15:58
LcrU5U4MmHSwdAWj5X3rr7nYbHZp6Sy1JF	829.20742308	408930	2018-09-18 11:09:50	405676	2018-09-16 00:58:28
LTDLqpVp65HPhLjTzfiM3fKuDhenxU8YTV	829.00868106	378085	2018-08-26 15:02:12	378085	2018-08-26 15:02:12
LcxfT1EJtWq13c33rfMs4rGh5QPnv2eS4i	828.62959495	298906	2018-06-10 04:40:02	298906	2018-06-10 04:40:02
LKL36xEtxmqwtjxLPaRthJXqKs6HsSxVEC	825.84025983	302812	2018-07-01 16:34:07	-	-
LNfE9B8zp8MUC3VxUV2Tn7GQLLvtq4Aaqg	825.66511082	333936	2018-07-24 20:08:49	333936	2018-07-24 20:08:49
LhNtMt8h11aoi7S9ME5zffr4wM6k6RqVbe	820.95884331	385021	2018-08-31 18:51:18	385021	2018-08-31 18:51:18
LTFVz1waK4DGfKizNNVTa3fjXbXzXgDR6S	820.38328276	408682	2018-09-18 06:35:18	384571	2018-08-31 10:51:47
LVPVEPNpwu56LEzLB8iXGVsnaHmtkCauNK	819.75970054	406079	2018-09-16 08:22:15	406079	2018-09-16 08:22:15
Lbx8ebQx6BwkeQ8TNQTgYks8v3UWy3HjKg	819.47911005	409023	2018-09-18 12:38:44	390968	2018-09-05 04:21:09
La9NKAfGn6orPT25yu7gxBZsB9zGCaACze	818.73914252	406084	2018-09-16 08:29:23	406084	2018-09-16 08:29:23
LRXXSLfki65h7EeqFFC3NTGR4bNDrLaFs7	818.68436716	302478	2018-07-01 10:30:47	300032	2018-06-29 12:45:47
LSB17sxfxi8FbdiU64tQKgNCvr7z2j4wmi	818.4190639	377272	2018-08-26 00:32:31	360980	2018-08-13 23:15:28
LYid2LEq1JEcMP2zkSHspiD3zNnL8wbBT2	817.701	406475	2018-09-16 15:27:15	406475	2018-09-16 15:27:15
LUy1reCpYn9CShaC8H6Pv53YxW7n3m7y4w	816.5816966	359025	2018-08-12 12:18:14	285525	2018-05-30 11:33:42
LhFhZ747k5MHbKmb794EC9YP6U2b93W7Rp	810.9003025	293935	2018-06-06 03:01:54	293935	2018-06-06 03:01:54
LZauFzQDocrcokXyMxdXJ1FfhbEvvzw5Uq	807.99	351048	2018-08-06 12:54:57	351048	2018-08-06 12:54:57
LgmShPhw5Uz3okhyyCHaeysndey3y9v6md	807.13091531	299424	2018-06-10 15:09:01	-	-
LUunkNKHdUHNxyFRuQaCMDt3vY8WmT6VVb	806.54661172	406934	2018-09-16 23:35:05	406934	2018-09-16 23:35:05
LdHsdCk2aKzAwPCRUdnQyTfQ2zXj5uTEFK	802.73635247	409050	2018-09-18 13:11:01	-	-
LUweZgY7DXjBuEKv4GPoaEMicrYDZzJ5Me	796.396	406395	2018-09-16 14:00:16	406395	2018-09-16 14:00:16
LejpsvdMZ6AWP3TLkyM3Wg6xXpaP5HSXjZ	790.67897494	407890	2018-09-17 16:34:28	407890	2018-09-17 16:34:28
LiJrpgZxKL1eVn4Xp2yYcX7eeYyCbthGbn	789.21857666	405207	2018-09-15 16:38:52	405207	2018-09-15 16:38:52
Ldm1MhDiLAvZzA3tYaJLbJHtdNpcxoAAee	786.8705035	407466	2018-09-17 09:00:36	407788	2018-09-17 14:40:50
LPgXchyAhVHa9yh52Lk2JCUQEDKVxz6wxH	786.61836236	409050	2018-09-18 13:11:01	406529	2018-09-16 16:21:47
LUTDvETRb648p73DR2FtjRgnDrAgDaDjd8	779.99401837	305593	2018-07-03 19:16:54	162812	2018-01-26 10:30:56
LXW2PgUMrqCKJ3vzBhygUHjsLwhMVDMjVL	777.04298419	408857	2018-09-18 09:43:31	305253	2018-07-03 13:17:28
LMUBa8vgttVsowMV3Nnbu6sLKAefXRvLB6	777.04034103	406428	2018-09-16 14:38:45	406428	2018-09-16 14:38:45
LY5jqNcVUnJUoddsQNyssWfNabzbUBhBeu	773.376	403610	2018-09-14 12:24:09	403610	2018-09-14 12:24:09
LYZnUN8HJiGqPKquYpRH6d88mnQvrX9Azw	772.43356888	299424	2018-06-10 15:09:01	142563	2018-01-11 17:38:56
LS6peZbjyKgZR1pxffkerJT3XcvDSdK9W1	766.81132983	299558	2018-06-29 04:43:14	-	-
LboytLvya76rhDbqa8B9DbwRteTCQXAauU	759.72164293	409023	2018-09-18 12:38:44	403792	2018-09-14 15:38:27
LZzEwtVP8dVWHLNBJ7wGnWk78ByPcxH8p7	759.54762381	406149	2018-09-16 09:33:22	406149	2018-09-16 09:33:22
Lc2YD3wkBdPPaeS51aQsdX6Y1KPcHiDmvj	755.95656343	408999	2018-09-18 12:17:23	408156	2018-09-17 21:18:15
LZtXPgf7saW2NhP32yjy28LZa2AEGvYYis	755.54268328	409023	2018-09-18 12:38:44	397663	2018-09-10 02:53:08
LKyUa6Cb6yh9VrtHX9FapcExBj4FbqqvmV	755.31686726	406335	2018-09-16 12:55:29	406335	2018-09-16 12:55:29
LMze5EGqGNMonAsbvVs6fvY56rNugQmZaz	752.04	406922	2018-09-16 23:20:44	406922	2018-09-16 23:20:44
LcVx81HEEL83xGZ7jZEwocDsqwQkLGs42J	750.38536508	177364	2018-02-06 13:54:37	-	-
LiFFr7rbXit2eEsJmZrCbP9mDbY3zmvc2T	749.1378286	408921	2018-09-18 10:52:45	408921	2018-09-18 10:52:45
LLsVQ64g2otQwAXmwkb3RgWwdot8DBrvV2	745.71370589	401834	2018-09-13 04:56:52	401834	2018-09-13 04:56:52
LTjWFa13N9tpHmZFckZEepXKV9kiazntgu	737.4	408399	2018-09-18 01:34:44	408399	2018-09-18 01:34:44
LNW8tPARHQGADLJVFf8QCYFVCZw9aA9YzQ	733.20240395	254846	2018-05-04 20:03:51	254846	2018-05-04 20:03:51
LPSFJkwV2HtVvaZMSDFYoGSQFxyL3nNbcm	732.59805461	405965	2018-09-16 06:15:07	405965	2018-09-16 06:15:07
LNtcFZUGHTuLi7VVF2YMw6ZKoFS6MNr9SG	730.55995917	408792	2018-09-18 08:38:21	408792	2018-09-18 08:38:21
LWo7rYDvgiGSUQZiPt8cTLCEALmLW6nVvQ	728.52508913	395861	2018-09-08 18:52:54	395861	2018-09-08 18:52:54
LaNSsTQcrHoyPLr4os1oi1csoPYQQESX8b	726.588	239881	2018-04-20 12:03:04	239881	2018-04-20 12:03:04
LRR2i29ezGJnH55AzVfg6Fg7wyzaspHQFA	720.68916111	406528	2018-09-16 16:19:09	399504	2018-09-11 11:41:19
LVnytbUx7jNGFEDmjf58jTMYwymvswTBEE	720.2	404967	2018-09-15 12:31:15	404967	2018-09-15 12:31:15
LdseQCjra5s4eqTZxypSoi46jy8RduwUSm	719.89595715	407258	2018-09-17 05:18:46	407258	2018-09-17 05:18:46
LQi5aGmym1E4f2U64k9t2GjLgme1jfPPvh	716.7998	400224	2018-09-12 00:33:24	400224	2018-09-12 00:33:24
LT6AQ1ZWVMHgP2e3iHSkz3G2XcvBgSazWt	713.98722974	409104	2018-09-18 14:08:46	-	-
Lh524sNWgQH7LEgWbtJvYyKpbbsnHjvXXH	711.46669483	408857	2018-09-18 09:43:31	408855	2018-09-18 09:42:11
LVL8toFdJd7pNqazmMpd6RLGxUzaaGYdZE	711.4	404748	2018-09-15 08:36:07	404748	2018-09-15 08:36:07
LWGAhxLTyr9R8BLSt7bwoAaQDxVv6zkrVo	708.00884754	409023	2018-09-18 12:38:44	404832	2018-09-15 10:02:29
LN16W1cTe6RZRuH5nt3Wuc3qiikGAJGYdN	707.72623725	403199	2018-09-14 05:03:32	403199	2018-09-14 05:03:32
LfLb1dtAHCdn8XynWfSkWLo5jH91sf2Y5T	706.4702	406127	2018-09-16 09:15:21	406127	2018-09-16 09:15:21
LTq884kQmgVMWh4RqicrM5CY9sCbuDMYsx	706.06704626	290887	2018-06-03 17:53:15	233833	2018-04-14 11:11:05
LUAHUp5eDxdwVnfhFtrLb9h3WcTFvsEYfv	703.69031828	403392	2018-09-14 08:34:01	403392	2018-09-14 08:34:01
LLFJnZwhCzqs9BHpzgqGRHbpRw94z99G4d	700.94002504	178784	2018-02-08 17:09:06	175225	2018-02-04 13:05:52
LdpKbhNKwuwnov7oQ2rJW2pt9nkBSb6Ruy	699.67822075	408857	2018-09-18 09:43:31	403909	2018-09-14 17:34:20
LV4F4rWgrSwd8BvnMuE57jV915URcaJqHe	699.29647997	409023	2018-09-18 12:38:44	404756	2018-09-15 08:49:44
LP4LDFigHkndxyjEwhNEfNwX4E5wcmNYGd	697.52776656	409050	2018-09-18 13:11:01	408406	2018-09-18 01:44:26
LVicpndamKtfHsYTvbwJidtUaXU3hSeCSp	696.44882282	408166	2018-09-17 21:27:59	408166	2018-09-17 21:27:59
LhigRxfccyJH3YxhXD2W1vGULcH6kqt6Y2	693.30158748	407286	2018-09-17 05:45:44	407286	2018-09-17 05:45:44
LYUGS2dGJZRBZ2iz6AyTCoYGMVLaq9jRHT	693.20307555	406528	2018-09-16 16:19:09	311552	2018-07-08 07:07:21
LW1Po9jbiphjhegoBKoY4519hJSYhKfqj5	692.43040107	409023	2018-09-18 12:38:44	372592	2018-08-22 13:47:32
LKZdQpYpp5JejT3jdNcemQVHayN79cCMYo	690.83566275	396753	2018-09-09 10:42:52	396753	2018-09-09 10:42:52
LLUiyLPrkQkxdJHRwwQ6EnLk1ZgJ3aTtzB	686.5310494	390831	2018-09-05 01:56:47	390831	2018-09-05 01:56:47
LUBfDYNjBEqEve9ymyB833WuNa9qDHZjyX	684.62171644	409050	2018-09-18 13:11:01	381257	2018-08-28 23:39:14
Lf1xeChb4VoRRZfVnXU1ECVhYCkhZWHRxD	681.8506927	405771	2018-09-16 02:41:06	405771	2018-09-16 02:41:06
LKZSHnVuJypHtxbrN9XM61qFy2ATxfndpE	678.95499015	396974	2018-09-09 14:38:50	396974	2018-09-09 14:38:50
LT5th6AFJGEoBVZrb7pPJCJity5ar4MBvz	677.05023177	295240	2018-06-07 03:57:04	295240	2018-06-07 03:57:04
LRxdZAbYL4vBnT85iQA6QD8PABnUxNNnSg	674.8672247	397108	2018-09-09 17:00:14	236504	2018-04-17 00:46:35
LfzJmUWxAjMXNiVQ1UEi1hvswCw9DhK2fc	673.58968764	408790	2018-09-18 08:35:49	346692	2018-08-03 06:55:25
LYDXyQWg7VF76Ec4wrYqqykYBnYQP4HyRq	672.84244795	409023	2018-09-18 12:38:44	387226	2018-09-02 10:08:19
LMV7bshx11xSDetPv3pUvMso7m2gsaKAxo	671.96964233	409023	2018-09-18 12:38:44	369430	2018-08-20 06:01:24
LVbuZo3q9j6Lvbj5AosQit7upGziH8Bo3b	671.57464236	139834	2018-01-09 17:59:44	139834	2018-01-09 17:59:44
Lgy7nHhNJYKqhcX3CD6QGsBX2jjxEZkVCF	671.54596798	408858	2018-09-18 09:46:56	408858	2018-09-18 09:46:56
LiRAo8ZU4zdPfnqXReyJWhnCXpWh6PUAM9	670.99432514	409023	2018-09-18 12:38:44	407097	2018-09-17 02:28:31
LarqGdWGEbGBAeAgWHx1QAZ9peqHY7YtcZ	669.70078118	361359	2018-08-14 06:04:50	361359	2018-08-14 06:04:50
LW84US3oHjFmk1dbK8QQjoY9fecs9kxgXi	667.20632532	409023	2018-09-18 12:38:44	408782	2018-09-18 08:27:50
LPt723U1sF8hMbTXRBZGtRpoZBB1N84dhh	662.48739417	383496	2018-08-30 15:50:07	-	-
Lc97s1kJ7yfHsziW6FS6vXzeACPtM4iwcq	660.82117202	409023	2018-09-18 12:38:44	406671	2018-09-16 18:53:17
LMy5EaBBwjBowvdz4BYDC33PDH7UxxGFu2	660.0	408048	2018-09-17 19:25:04	408048	2018-09-17 19:25:04
LcVc5mqhywQq55FdCLBoa7KZQuMPScFjDK	658.75106203	343880	2018-08-01 04:45:05	-	-
LVg2oN12KJHFsu15mLPDwYNrbg4DWTsKZX	656.7999639	399320	2018-09-11 08:22:06	399320	2018-09-11 08:22:06
LPY3hnxZmxYmJAPMVrx3iXtrdX8dpEn41W	656.4451746	406546	2018-09-16 16:38:56	406546	2018-09-16 16:38:56
LYGz14T4WTfpG3z4XcwFWYGTbapXzN56hq	653.97	407746	2018-09-17 14:03:53	407746	2018-09-17 14:03:53
LXbc3ELGh6nBEajS5hw7DGTWptT9kxqLap	650.99295832	387683	2018-09-02 18:05:53	-	-
LgfFDuMcBDQ3DYrauU8ecJkjfxUsfRfQJN	650.87581118	409104	2018-09-18 14:08:46	349440	2018-08-05 07:40:01
Lh7GfrKRsW7Y2ydapWKEyHh74CRKwQVJuU	650.78	209191	2018-03-20 14:22:24	209191	2018-03-20 14:22:24
LiP2T6THsSfoJgK7KiiopqvVZtczFUPxvt	650.55300935	409021	2018-09-18 12:35:41	341031	2018-07-30 02:04:07
LNEbaiqLYHy4NuV5tqwHeBsvpTQS2vBxmx	649.85770683	409050	2018-09-18 13:11:01	404179	2018-09-14 22:29:36
Ld7GR77rHBWne2vpCezRw5dzTRBz96Sf4e	646.83	276775	2018-05-23 09:15:17	276775	2018-05-23 09:15:17
LbVEw24pmNYMj9y25A7Ex87WUYUDeiTqRY	646.25	348776	2018-08-04 19:46:04	348776	2018-08-04 19:46:04
Lgd46SH6aXfNwZxA6ExyqS2vV1TdY17Uv6	646.05282622	406891	2018-09-16 22:46:50	400252	2018-09-12 00:57:35
LXUPYmGWf5fwfLpdcHNRi3pc1EXvWbXwtV	645.588	247610	2018-04-28 05:11:57	247610	2018-04-28 05:11:57
LVVMzqA2E6fkA5spEnZ3iyfosSfMi8D1mi	645.5253235	409023	2018-09-18 12:38:44	371592	2018-08-21 20:07:11
LTJTrfz72R49PAwbcB6nni7gxYDEKwgpCy	642.6	397040	2018-09-09 15:48:13	397040	2018-09-09 15:48:13
LRVaUN7a82FuRZLfdQifaHwmFw6drcofgL	641.43547288	407507	2018-09-17 09:43:50	407507	2018-09-17 09:43:50
LS1y38mZKun5cRyd1KbA9fJNauPbq8Xurn	640.67001702	408686	2018-09-18 06:40:17	408686	2018-09-18 06:40:17
LN4n2BHyWHPsBBGiddQPQhn6wPh963cUrZ	640.64634079	408015	2018-09-17 18:52:38	-	-
LZKFfQGDUAPmbkWnc241cDpU8Ak3PDZSLr	639.72307695	399149	2018-09-11 05:23:39	399149	2018-09-11 05:23:39
LPUzCSLs7UnyjMDFMDrEnbRVaBh2AocxoJ	638.91235183	322711	2018-07-16 12:56:04	322711	2018-07-16 12:56:04
LgDP9cVmQLJXTpVct1KiRF3Czxu8r6gzZB	638.81121778	406680	2018-09-16 19:01:15	406680	2018-09-16 19:01:15
LUVWysUMBZfK78zVed25jmTQbwsXcvbDCe	636.83367142	409023	2018-09-18 12:38:44	384885	2018-08-31 16:27:52
LQSLE3L1ffeL7XgWL95yaV5R1S1aSpy4Pb	636.19995514	406706	2018-09-16 19:28:14	406706	2018-09-16 19:28:14
LZ7SGJyLhpgpsu36MggnNYCUu7wQew98CE	633.87370105	404179	2018-09-14 22:29:36	404179	2018-09-14 22:29:36
LZUaKskWXZZXZDatcUc2ZFoeiV22VkWCDo	633.21165437	407803	2018-09-17 14:52:51	-	-
LTrJjDiSXW3iSQ8ZCwQ3HAhmBMoyD8n6V3	633.17911149	199987	2018-03-09 01:21:50	-	-
LYNQurjazPxRrh8euWL1Bh71WEPhmNJdyC	632.44056153	200322	2018-03-09 11:38:50	-	-
LKTaPg7uPGLjovKaRxXZ4TPdBzE5xD1JRd	628.58696648	406427	2018-09-16 14:37:13	406427	2018-09-16 14:37:13
LXcQSnCW629gTEfgnRF2BsWXgGKbUkcfrZ	627.62582368	407631	2018-09-17 11:55:16	407631	2018-09-17 11:55:16
LgUhqv66JJBymWWue1Bw1iX19KXt1dotAj	627.59	407776	2018-09-17 14:32:34	407776	2018-09-17 14:32:34
LRaNme1H4v4fQaJX6ZmFqxKM38aB9etbaR	626.99199703	167687	2018-01-30 00:31:12	-	-
LTSssTomdfCs1pLbUZKob9rLAxv8MYec5r	626.47	408383	2018-09-18 01:19:19	408383	2018-09-18 01:19:19
LT5aBQT1PgPeAzvpauZ2H9NJBBdJ8SiAhi	625.31496642	408908	2018-09-18 10:38:06	405335	2018-09-15 19:05:00
LbU8w6D39okTx7CThe1DLeKTmiswXh267K	625.25348667	58364	2017-11-16 21:53:04	-	-
LaXV9crUtE24dDyAzU5MFDBbpjdB8boki6	624.58011302	217740	2018-03-29 23:08:27	217740	2018-03-29 23:08:27
LMwENnP4JVFTfKviRbpVLvEReFEwbgrvQU	624.4852679	409050	2018-09-18 13:11:01	232190	2018-04-12 20:48:16
LNh8p7JLNJaLS4AFabCfWJHbE44PbV2oZf	622.94990756	407626	2018-09-17 11:51:48	407626	2018-09-17 11:51:48
LT1LDfpLi6X3PgsTKnB3tp4YkJUYpPErGu	621.92680432	406080	2018-09-16 08:26:10	406080	2018-09-16 08:26:10
LXBK814nLZtnc4u44ckCZnBYVjtZBtV1e5	621.657	375052	2018-08-24 09:18:36	375052	2018-08-24 09:18:36
LeGs1XkiRbdcW3AiQ9eQpUR7kSVGBPDgZU	620.58325827	407875	2018-09-17 16:22:19	407875	2018-09-17 16:22:19
LMZpB6zzvn6MerkYq1WwxsMz74FR1smVux	619.9999804	407992	2018-09-17 18:24:13	407992	2018-09-17 18:24:13
LKVTocQf9awLe15UEA9iydMXbp2djHQrRV	619.996	231447	2018-04-12 05:31:29	-	-
